sport_code,scope_type,scope_code,phase_code,goal_code,primary_template_category,session_block_order,priority_basis,rank_1_category,rank_1_weight,rank_2_category,rank_2_weight,rank_3_category,rank_3_weight,rank_4_category,rank_4_weight,rank_5_category,rank_5_weight,rank_6_category,rank_6_weight,rank_7_category,rank_7_weight,rank_8_category,rank_8_weight
running,event,half_marathon,competition,general_performance,aerobic_capacity,performance_preparation;maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.75,threshold_capacity,0.6,calf_soleus_capacity,0.45,hamstring_capacity,0.3,performance_preparation,0.2,maximum_strength,0.2,trunk_force_transfer,0.2,recovery_management,0.2
running,event,half_marathon,competition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.75,threshold_capacity,0.6,maximum_strength,0.5,calf_soleus_capacity,0.45,hamstring_capacity,0.3,performance_preparation,0.2,trunk_force_transfer,0.2,recovery_management,0.2
running,event,half_marathon,competition,speed_movement,aerobic_capacity,performance_preparation;maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.75,threshold_capacity,0.6,calf_soleus_capacity,0.45,hamstring_capacity,0.3,performance_preparation,0.2,maximum_strength,0.2,trunk_force_transfer,0.2,recovery_management,0.2
running,event,half_marathon,competition,conditioning,aerobic_capacity,performance_preparation;maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,calf_soleus_capacity,0.45,hamstring_capacity,0.3,performance_preparation,0.2,maximum_strength,0.2,trunk_force_transfer,0.2,recovery_management,0.2
running,event,half_marathon,transition,general_performance,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,calf_soleus_capacity,0.45,maximum_strength,0.3,hamstring_capacity,0.3,mobility_range_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.2
running,event,half_marathon,transition,strength_power,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,maximum_strength,0.6,threshold_capacity,0.6,calf_soleus_capacity,0.45,hamstring_capacity,0.3,mobility_range_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.2
running,event,half_marathon,transition,speed_movement,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,calf_soleus_capacity,0.45,maximum_strength,0.3,hamstring_capacity,0.3,mobility_range_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.2
running,event,half_marathon,transition,conditioning,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,calf_soleus_capacity,0.45,maximum_strength,0.3,hamstring_capacity,0.3,mobility_range_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.2
running,event,marathon,general_preparation,general_performance,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,calf_soleus_capacity,0.6,threshold_capacity,0.5,maximum_strength,0.45,hamstring_capacity,0.45,trunk_force_transfer,0.25,mobility_range_capacity,0.25,,
running,event,marathon,general_preparation,strength_power,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,maximum_strength,0.75,calf_soleus_capacity,0.6,threshold_capacity,0.5,hamstring_capacity,0.45,trunk_force_transfer,0.25,mobility_range_capacity,0.25,,
running,event,marathon,general_preparation,speed_movement,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,calf_soleus_capacity,0.6,threshold_capacity,0.5,maximum_strength,0.45,hamstring_capacity,0.45,trunk_force_transfer,0.25,mobility_range_capacity,0.25,,
running,event,marathon,general_preparation,conditioning,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,calf_soleus_capacity,0.6,maximum_strength,0.45,hamstring_capacity,0.45,trunk_force_transfer,0.25,mobility_range_capacity,0.25,,
running,event,marathon,specific_preparation,general_performance,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.95,calf_soleus_capacity,0.55,threshold_capacity,0.5,hamstring_capacity,0.4,maximum_strength,0.3,trunk_force_transfer,0.2,mobility_range_capacity,0.15,,
running,event,marathon,specific_preparation,strength_power,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.95,maximum_strength,0.6,calf_soleus_capacity,0.55,threshold_capacity,0.5,hamstring_capacity,0.4,trunk_force_transfer,0.2,mobility_range_capacity,0.15,,
running,event,marathon,specific_preparation,speed_movement,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.95,calf_soleus_capacity,0.55,threshold_capacity,0.5,hamstring_capacity,0.4,maximum_strength,0.3,trunk_force_transfer,0.2,mobility_range_capacity,0.15,,
running,event,marathon,specific_preparation,conditioning,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,calf_soleus_capacity,0.55,hamstring_capacity,0.4,maximum_strength,0.3,trunk_force_transfer,0.2,mobility_range_capacity,0.15,,
running,event,marathon,competition,general_performance,aerobic_capacity,performance_preparation;maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.95,calf_soleus_capacity,0.55,threshold_capacity,0.5,hamstring_capacity,0.4,performance_preparation,0.2,maximum_strength,0.2,trunk_force_transfer,0.2,recovery_management,0.2
running,event,marathon,competition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.95,calf_soleus_capacity,0.55,maximum_strength,0.5,threshold_capacity,0.5,hamstring_capacity,0.4,performance_preparation,0.2,trunk_force_transfer,0.2,recovery_management,0.2
running,event,marathon,competition,speed_movement,aerobic_capacity,performance_preparation;maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.95,calf_soleus_capacity,0.55,threshold_capacity,0.5,hamstring_capacity,0.4,performance_preparation,0.2,maximum_strength,0.2,trunk_force_transfer,0.2,recovery_management,0.2
running,event,marathon,competition,conditioning,aerobic_capacity,performance_preparation;maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,calf_soleus_capacity,0.55,hamstring_capacity,0.4,performance_preparation,0.2,maximum_strength,0.2,trunk_force_transfer,0.2,recovery_management,0.2
running,event,marathon,transition,general_performance,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,calf_soleus_capacity,0.55,threshold_capacity,0.5,hamstring_capacity,0.4,maximum_strength,0.3,mobility_range_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.2
running,event,marathon,transition,strength_power,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,maximum_strength,0.6,calf_soleus_capacity,0.55,threshold_capacity,0.5,hamstring_capacity,0.4,mobility_range_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.2
running,event,marathon,transition,speed_movement,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,calf_soleus_capacity,0.55,threshold_capacity,0.5,hamstring_capacity,0.4,maximum_strength,0.3,mobility_range_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.2
running,event,marathon,transition,conditioning,aerobic_capacity,maximum_strength;calf_soleus_capacity;hamstring_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,calf_soleus_capacity,0.55,hamstring_capacity,0.4,maximum_strength,0.3,mobility_range_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.2
running,event,100m,general_preparation,general_performance,maximum_strength,acceleration;maximum_velocity;reactive_elastic_strength;explosive_strength;horizontal_power;maximum_strength;calf_soleus_capacity;speed_endurance,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",maximum_strength,1.0,acceleration,1.0,maximum_velocity,1.0,explosive_strength,1.0,horizontal_power,0.9,reactive_elastic_strength,0.8,speed_endurance,0.5,calf_soleus_capacity,0.4
running,event,100m,general_preparation,strength_power,maximum_strength,acceleration;maximum_velocity;reactive_elastic_strength;explosive_strength;horizontal_power;maximum_strength;calf_soleus_capacity;speed_endurance,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",maximum_strength,1.0,explosive_strength,1.0,acceleration,1.0,maximum_velocity,1.0,horizontal_power,1.0,reactive_elastic_strength,0.8,speed_endurance,0.5,calf_soleus_capacity,0.4
running,event,100m,general_preparation,speed_movement,acceleration,acceleration;maximum_velocity;reactive_elastic_strength;explosive_strength;horizontal_power;maximum_strength;calf_soleus_capacity;speed_endurance,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",acceleration,1.0,maximum_velocity,1.0,maximum_strength,1.0,explosive_strength,1.0,reactive_elastic_strength,0.95,horizontal_power,0.9,speed_endurance,0.7,calf_soleus_capacity,0.4
