source_id,exercise_name,code,aliases,type,movement_pattern,primary_quality,secondary_qualities,training_role,primary_muscles,secondary_muscles,equipment,environments,minimum_level,technical_cost,impact_cost,fatigue_cost,supervision_required,dose_units,instructions,coaching_cues,common_mistakes,safety_stop_conditions,progressions,regressions,substitutions,catalogue_scope,generator_eligible,approval_status,approved_by,approval_scope
REV-016,Walking Lunge,walking_lunge,,exercise,traveling_lunge,maximum_strength,local_muscular_endurance,accessory,quadriceps;glutes,hamstrings;adductors;calves;trunk,dumbbells;kettlebell;barbell,gym,intermediate,3,1,3,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Step into a stable lane. Control the back knee down. Drive through the lead leg.,Step into a stable lane. Control the back knee down. Drive through the lead leg.,Tightrope stepping. Bouncing off the back knee. Letting fatigue shorten range.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: The athlete cannot decelerate each step. Knee pain rises with repeated contacts. Crowded gym space makes travel unsafe.",,reverse_lunge;dumbbell_split_squat,step_up;single_leg_leg_press,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
EXT-017,Long Sprint-Endurance Run,long_sprint_endurance_run,,conditioning_modality,long_sprint_running,speed_endurance,anaerobic_capacity;anaerobic_power,primary,whole_body,trunk;supporting musculature,cones;timing_gates_optional,track;field,advanced,5,4,5,yes,sets;repetitions;duration_seconds;duration_minutes;distance_m;distance_km;intensity_system;pace;heart_rate_zone;power_watts;recovery_seconds;set_recovery_seconds,Complete the prescribed long sprint at high controlled intensity with extensive recovery and stop before mechanics become unsafe.,Commit to the target. Relax under fatigue. Full recovery.,Racing every repetition. Insufficient rest. Adding volume after severe output loss.,"Stop for pain, dizziness, chest pain, unusual breathlessness, neurological symptoms, loss of balance, acute illness, unsafe conditions, or clear loss of controlled technique. End high-speed work when speed or mechanics clearly deteriorate; use a safe unobstructed surface and adequate recovery.",,short_speed_endurance_run;maximal_short_sprint_repeats,short_speed_endurance_run,template_required_extension,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-017,Step-Up,step_up,,exercise,step_up,maximum_strength,trunk_force_transfer,primary,quadriceps;glutes,hamstrings;adductors;calves;trunk,bench;dumbbells;kettlebell,gym;home,beginner,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Place the whole foot on the box. Lean only as needed. Drive through the lead leg.,Place the whole foot on the box. Lean only as needed. Drive through the lead leg.,Pushing off the floor leg. Box too high for control. Knee collapsing inward.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: The athlete cannot control the lowering. Box height forces hip shift. Balance is unsafe under load.",lateral_step_up;box_jump,,reverse_lunge;bulgarian_split_squat;single_leg_leg_press,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-018,Lateral Step-Up,lateral_step_up,,exercise,lateral_step_up,maximum_strength,mobility_preparation,accessory,quadriceps;glutes,adductors;hamstrings;calves;trunk,bench;dumbbells;kettlebell,gym;home,intermediate,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Place the working foot fully on the box. Keep pelvis level. Drive through the box leg.,Place the working foot fully on the box. Keep pelvis level. Drive through the box leg.,Pushing off the floor leg. Letting knee cave inward. Rotating toward the box.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Balance is unsafe. Box height causes hip hiking. Knee alignment cannot be maintained.",,step_up,single_leg_leg_press;reverse_lunge;lateral_lunge,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
EXT-018,Planned Linear Stop,planned_linear_stop,,deceleration_drill,linear_deceleration,deceleration,landing_capacity;eccentric_capacity,primary,quadriceps;glutes;calves,trunk;supporting musculature,cones,field;court;gym,beginner,2,2,2,no,sets;repetitions;distance_m;approach_intensity_percent;recovery_seconds,"Approach at the prescribed speed, lower the centre of mass and stop under control inside a generous marked zone.",Lower before the line. Use several braking steps. Finish balanced.,Stopping in one rigid step. Upright braking. Crossing feet or falling backward.,"Stop for pain, dizziness, chest pain, unusual breathlessness, neurological symptoms, loss of balance, acute illness, unsafe conditions, or clear loss of controlled technique.",progressive_speed_deceleration,,lateral_stop;progressive_speed_deceleration,template_required_extension,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-019,Cossack Squat,cossack_squat,,mobility,lateral_lunge,mobility_range_capacity,mobility_preparation;adductor_capacity,preparation,quadriceps;glutes;adductors,hamstrings;calves;trunk,bodyweight,field;gym;home,intermediate,1,1,3,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,Stand wider than shoulders. Bend one leg while keeping the other leg straight. Keep the squatting foot flat.,Stand wider than shoulders. Bend one leg while keeping the other leg straight. Keep the squatting foot flat.,Stance too narrow or too wide. Heel lifting on the bent leg. Collapsing through the trunk.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Adductor or groin pain. Painful deep knee flexion.",,,lateral_lunge,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
EXT-019,Progressive-Speed Deceleration,progressive_speed_deceleration,,deceleration_drill,linear_deceleration,deceleration,eccentric_capacity;change_of_direction,primary,quadriceps;glutes;calves,trunk;supporting musculature,cones,field;court,intermediate,3,3,3,no,sets;repetitions;distance_m;approach_intensity_percent;recovery_seconds,Increase approach speed gradually across repetitions while stopping inside the prescribed zone with stable posture.,Speed rises only when the stop stays clean. Lower early. Own the finish.,Increasing speed and shortening zone together. Late braking. Continuing after control is lost.,"Stop for pain, dizziness, chest pain, unusual breathlessness, neurological symptoms, loss of balance, acute illness, unsafe conditions, or clear loss of controlled technique.",,,planned_linear_stop;lateral_stop,template_required_extension,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
EXT-020,Lateral Stop,lateral_stop,,deceleration_drill,lateral_deceleration,deceleration,lateral_power;adductor_capacity,primary,glutes;adductors;quadriceps,trunk;supporting musculature,cones,field;court;gym,intermediate,3,3,3,no,sets;repetitions;distance_m;approach_intensity_percent;recovery_seconds,Move laterally at the prescribed speed and use controlled steps to stop with the trunk and pelvis balanced over the base.,Sink into the hip. Foot under control. Finish square and balanced.,Foot planted too far outside. Knee collapse. Trunk falling away from the stop.,"Stop for pain, dizziness, chest pain, unusual breathlessness, neurological symptoms, loss of balance, acute illness, unsafe conditions, or clear loss of controlled technique.",,,planned_linear_stop,template_required_extension,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-020,Trap Bar Deadlift,trap_bar_deadlift,,exercise,hinge,maximum_strength,explosive_strength;hamstring_capacity,primary,glutes;quadriceps;hamstrings,trunk;traps;grip;calves,barbell;plates,gym,intermediate,3,1,3,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Stand centered in the bar. Brace before gripping hard. Push through the floor.,Stand centered in the bar. Brace before gripping hard. Push through the floor.,Starting off-center. Letting knees cave. Turning high handles into a partial pull unintentionally.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Grip handles are uneven or unstable. The athlete cannot keep balance centered. The bar path encourages painful positions.",conventional_barbell_deadlift,kettlebell_deadlift,barbell_romanian_deadlift;leg_press,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-021,Conventional Barbell Deadlift,conventional_barbell_deadlift,,exercise,hinge,maximum_strength,hamstring_capacity;trunk_force_transfer,primary,glutes;hamstrings;quadriceps,trunk;lats;traps;grip,barbell;plates,gym,advanced,3,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Bar over midfoot. Pull slack out. Push the floor away.,Bar over midfoot. Pull slack out. Push the floor away.,Rounding before the bar leaves the floor. Bar drifting forward. Hips shooting up.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Repeatable trunk position cannot be maintained. Hip hinge is not learned. Floor pulling causes symptoms.",,kettlebell_deadlift;trap_bar_deadlift;barbell_romanian_deadlift,trap_bar_deadlift,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
EXT-021,Planned 45-Degree Cut,planned_45_degree_cut,,change_of_direction_drill,shallow_angle_change_of_direction,change_of_direction,deceleration;acceleration,primary,glutes;quadriceps;adductors;calves,trunk;supporting musculature,cones,field;court,beginner,3,3,3,no,sets;repetitions;distance_m;approach_intensity_percent;cut_angle_degrees;recovery_seconds,"Approach a known marker, lower under control and redirect approximately 45 degrees before reaccelerating.",Brake before the cut. Plant under control. Push into the new line.,Cutting upright. Reaching the plant too far. Adding speed before control.,"Stop for pain, dizziness, chest pain, unusual breathlessness, neurological symptoms, loss of balance, acute illness, unsafe conditions, or clear loss of controlled technique.",,,planned_90_degree_cut;planned_180_degree_turn,template_required_extension,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-022,Barbell Romanian Deadlift,barbell_romanian_deadlift,,exercise,hinge,hamstring_capacity,eccentric_capacity;maximum_strength,capacity,hamstrings;glutes,trunk;adductors;lats;traps;grip,barbell;plates,gym,intermediate,3,1,3,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Soft knees. Push hips back. Keep bar close.,Soft knees. Push hips back. Keep bar close.,Squatting the movement. Rounding to reach lower. Letting bar drift forward.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Back position cannot be maintained. Hamstring strain is acute. Grip limits target loading.",single_leg_romanian_deadlift,dumbbell_romanian_deadlift;kettlebell_deadlift,glute_biased_45_degree_back_extension,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
